t,c_x,c_y
37477,10582.4658203125,6495.4521484375
37478,10582.4658203125,6495.4521484375
37479,10582.4658203125,6495.4521484375
37480,10582.4658203125,6495.4521484375
37481,10582.4658203125,6495.4521484375
37482,10582.4658203125,6495.4521484375
37483,10582.4658203125,6495.4521484375
37484,10582.4658203125,6495.4521484375
37485,10582.4658203125,6495.4521484375
37486,10582.4658203125,6495.4521484375
37487,10582.4658203125,6495.4521484375
37488,10582.4658203125,6495.4521484375
37489,10582.4658203125,6495.4521484375
37490,10582.4658203125,6495.4521484375
37491,10582.4658203125,6495.4521484375
37492,10582.4658203125,6495.4521484375
37493,10582.4658203125,6495.4521484375
37494,10582.4658203125,6495.4521484375
37495,10582.4658203125,6495.4521484375
37496,10582.4658203125,6495.4521484375
37497,10582.4658203125,6495.4521484375
37498,10582.4658203125,6495.4521484375
37499,10582.4658203125,6495.4521484375
37500,10582.4658203125,6495.4521484375
37501,10582.4658203125,6495.4521484375
37502,10582.4658203125,6495.4521484375
37503,10582.4658203125,6495.4521484375
37504,10582.4658203125,6495.4521484375
37505,10582.4658203125,6495.4521484375
37506,10582.4658203125,6495.4521484375
37507,10582.4658203125,6495.4521484375
37508,10582.4658203125,6495.4521484375
37509,10582.4658203125,6495.4521484375
37510,10582.4658203125,6495.4521484375
37511,10582.4658203125,6495.4521484375
37512,10582.4658203125,6495.4521484375
37513,10582.4658203125,6495.4521484375
37514,10582.4658203125,6495.4521484375
37515,10582.4658203125,6495.4521484375
37516,10582.4658203125,6495.4521484375
37517,10589.41015625,6495.4521484375
37518,10596.3544921875,6495.4521484375
37519,10603.298828125,6495.4521484375
37520,10610.2431640625,6495.4521484375
37521,10617.1875,6495.4521484375
37522,10624.1318359375,6495.4521484375
37523,10631.076171875,6495.4521484375
37524,10638.0205078125,6495.4521484375
37525,10644.96484375,6495.4521484375
37526,10651.9091796875,6495.4521484375
37527,10658.853515625,6495.4521484375
37528,10665.7978515625,6495.4521484375
37529,10672.7421875,6495.4521484375
37530,10679.6865234375,6495.4521484375
37531,10686.630859375,6495.4521484375
37532,10693.5751953125,6495.4521484375
37533,10700.51953125,6495.4521484375
37534,10707.4638671875,6495.4521484375
37535,10714.408203125,6495.4521484375
37536,10721.3525390625,6495.4521484375
37537,10728.296875,6495.4521484375
37538,10735.2412109375,6495.4521484375
37539,10742.185546875,6495.4521484375
37540,10749.1298828125,6495.4521484375
37541,10756.07421875,6495.4521484375
37542,10763.0185546875,6495.4521484375
37543,10769.962890625,6495.4521484375
37544,10776.9072265625,6495.4521484375
37545,10783.8515625,6495.4521484375
37546,10790.7958984375,6495.4521484375
37547,10797.740234375,6495.4521484375
37548,10804.6845703125,6495.4521484375
37549,10811.62890625,6495.4521484375
37550,10818.5732421875,6495.4521484375
37551,10825.517578125,6495.4521484375
37552,10832.4619140625,6495.4521484375
37553,10839.40625,6495.4521484375
37554,10846.3505859375,6495.4521484375
37555,10853.294921875,6495.4521484375
37556,10860.2392578125,6495.4521484375
37557,10867.18359375,6495.4521484375
37558,10874.1279296875,6495.4521484375
37559,10881.072265625,6495.4521484375
37560,10888.0166015625,6495.4521484375
37561,10894.9609375,6495.4521484375
37562,10901.9052734375,6495.4521484375
37563,10908.849609375,6495.4521484375
37564,10915.7939453125,6495.4521484375
37565,10922.73828125,6495.4521484375
37566,10929.6826171875,6495.4521484375
37567,10936.626953125,6495.4521484375
37568,10943.5712890625,6495.4521484375
37569,10950.515625,6495.4521484375
37570,10957.4599609375,6495.4521484375
37571,10964.404296875,6495.4521484375
37572,10971.3486328125,6495.4521484375
37573,10978.29296875,6495.4521484375
37574,10985.2373046875,6495.4521484375
37575,10992.181640625,6495.4521484375
37576,10999.1259765625,6495.4521484375
37577,11006.0703125,6495.4521484375
37578,11013.0146484375,6495.4521484375
37579,11019.958984375,6495.4521484375
37580,11026.9033203125,6495.4521484375
37581,11033.84765625,6495.4521484375
37582,11040.7919921875,6495.4521484375
37583,11047.736328125,6495.4521484375
37584,11054.6806640625,6495.4521484375
37585,11061.625,6495.4521484375
37586,11068.5693359375,6495.4521484375
37587,11075.513671875,6495.4521484375
37588,11082.4580078125,6495.4521484375
37589,11089.40234375,6495.4521484375
37590,11096.3466796875,6495.4521484375
37591,11103.291015625,6495.4521484375
37592,11110.2353515625,6495.4521484375
37593,11117.1796875,6495.4521484375
37594,11124.1240234375,6495.4521484375
37595,11128.8310546875,6495.4521484375
37596,11128.8310546875,6488.5078125
37597,11128.8310546875,6481.5634765625
37598,11128.8310546875,6474.619140625
37599,11128.8310546875,6467.6748046875
37600,11128.8310546875,6460.73046875
37601,11128.8310546875,6453.7861328125
37602,11128.8310546875,6446.841796875
37603,11128.8310546875,6439.8974609375
37604,11128.8310546875,6432.953125
37605,11128.8310546875,6426.0087890625
37606,11128.8310546875,6419.064453125
37607,11128.8310546875,6412.1201171875
37608,11128.8310546875,6405.17578125
37609,11128.8310546875,6398.2314453125
37610,11128.8310546875,6391.287109375
37611,11128.8310546875,6384.3427734375
37612,11128.8310546875,6377.3984375
37613,11128.8310546875,6370.4541015625
37614,11128.8310546875,6363.509765625
37615,11128.8310546875,6356.5654296875
37616,11128.8310546875,6349.62109375
37617,11128.8310546875,6342.6767578125
37618,11128.8310546875,6335.732421875
37619,11128.8310546875,6328.7880859375
37620,11128.8310546875,6321.84375
37621,11128.8310546875,6314.8994140625
37622,11128.8310546875,6307.955078125
37623,11128.8310546875,6301.0107421875
37624,11128.8310546875,6294.06640625
37625,11128.8310546875,6287.1220703125
37626,11128.8310546875,6280.177734375
37627,11128.8310546875,6273.2333984375
37628,11128.8310546875,6266.2890625
37629,11128.8310546875,6259.3447265625
37630,11128.8310546875,6252.400390625
37631,11128.8310546875,6245.4560546875
37632,11128.8310546875,6238.51171875
37633,11128.8310546875,6231.5673828125
37634,11128.8310546875,6224.623046875
37635,11128.8310546875,6217.6787109375
37636,11128.8310546875,6210.734375
37637,11128.8310546875,6203.7900390625
37638,11128.8310546875,6196.845703125
37639,11128.8310546875,6189.9013671875
37640,11128.8310546875,6182.95703125
37641,11128.8310546875,6176.0126953125
37642,11128.8310546875,6169.068359375
37643,11128.8310546875,6162.1240234375
37644,11128.8310546875,6155.1796875
37645,11128.8310546875,6148.2353515625
37646,11128.8310546875,6141.291015625
37647,11128.8310546875,6134.3466796875
37648,11128.8310546875,6127.40234375
37649,11128.8310546875,6120.4580078125
37650,11128.8310546875,6113.513671875
37651,11128.8310546875,6106.5693359375
37652,11128.8310546875,6099.625
37653,11128.8310546875,6092.6806640625
37654,11128.8310546875,6085.736328125
37655,11128.8310546875,6078.7919921875
37656,11128.8310546875,6071.84765625
37657,11128.8310546875,6064.9033203125
37658,11128.8310546875,6057.958984375
37659,11128.8310546875,6051.0146484375
37660,11128.8310546875,6044.0703125
37661,11128.8310546875,6037.1259765625
37662,11128.8310546875,6030.181640625
37663,11128.8310546875,6023.2373046875
37664,11128.8310546875,6016.29296875
37665,11128.8310546875,6009.3486328125
37666,11128.8310546875,6002.404296875
37667,11128.8310546875,5995.4599609375
37668,11128.8310546875,5988.515625
37669,11128.8310546875,5981.5712890625
37670,11128.8310546875,5974.626953125
37671,11128.8310546875,5967.6826171875
37672,11128.8310546875,5960.73828125
37673,11128.8310546875,5953.7939453125
37674,11128.8310546875,5946.849609375
37675,11128.8310546875,5939.9052734375
37676,11128.8310546875,5932.9609375
37677,11128.8310546875,5926.0166015625
37678,11128.8310546875,5919.072265625
37679,11128.8310546875,5912.1279296875
37680,11128.8310546875,5905.18359375
37681,11128.8310546875,5898.2392578125
37682,11128.8310546875,5891.294921875
37683,11128.8310546875,5884.3505859375
37684,11128.8310546875,5877.40625
37685,11128.8310546875,5870.4619140625
37686,11128.8310546875,5863.517578125
37687,11128.8310546875,5856.5732421875
37688,11128.8310546875,5849.62890625
37689,11128.8310546875,5842.6845703125
37690,11128.8310546875,5835.740234375
37691,11128.8310546875,5828.7958984375
37692,11128.8310546875,5821.8515625
37693,11128.8310546875,5814.9072265625
37694,11128.8310546875,5807.962890625
37695,11128.8310546875,5801.0185546875
37696,11128.8310546875,5794.07421875
37697,11128.8310546875,5787.1298828125
37698,11128.8310546875,5780.185546875
37699,11128.8310546875,5773.2412109375
37700,11128.8310546875,5766.296875
37701,11128.8310546875,5759.3525390625
37702,11128.8310546875,5752.408203125
37703,11128.8310546875,5745.4638671875
37704,11128.8310546875,5738.51953125
37705,11128.8310546875,5731.5751953125
37706,11128.8310546875,5724.630859375
37707,11128.8310546875,5717.6865234375
37708,11128.8310546875,5710.7421875
37709,11128.8310546875,5703.7978515625
37710,11128.8310546875,5696.853515625
37711,11128.8310546875,5689.9091796875
37712,11128.8310546875,5682.96484375
37713,11128.8310546875,5676.0205078125
37714,11128.8310546875,5669.076171875
37715,11128.8310546875,5662.1318359375
37716,11128.8310546875,5655.1875
37717,11128.8310546875,5648.2431640625
37718,11128.8310546875,5641.298828125
37719,11128.8310546875,5634.3544921875
37720,11128.8310546875,5627.41015625
37721,11128.8310546875,5620.4658203125
37722,11128.8310546875,5613.521484375
37723,11128.8310546875,5606.5771484375
37724,11128.8310546875,5599.6328125
37725,11128.8310546875,5592.6884765625
37726,11128.8310546875,5585.744140625
37727,11128.8310546875,5578.7998046875
37728,11128.8310546875,5571.85546875
37729,11128.8310546875,5564.9111328125
37730,11128.8310546875,5557.966796875
37731,11128.8310546875,5551.0224609375
37732,11128.8310546875,5544.078125
37733,11128.8310546875,5537.1337890625
37734,11128.8310546875,5530.189453125
37735,11128.8310546875,5523.2451171875
37736,11128.8310546875,5516.30078125
37737,11128.8310546875,5509.3564453125
37738,11128.8310546875,5502.412109375
37739,11128.8310546875,5495.4677734375
37740,11128.8310546875,5488.5234375
37741,11128.8310546875,5481.5791015625
37742,11128.8310546875,5474.634765625
37743,11128.8310546875,5467.6904296875
37744,11128.8310546875,5460.74609375
37745,11128.8310546875,5453.8017578125
37746,11128.8310546875,5446.857421875
37747,11128.8310546875,5439.9130859375
37748,11128.8310546875,5432.96875
37749,11128.8310546875,5426.0244140625
37750,11128.8310546875,5419.080078125
37751,11128.8310546875,5412.1357421875
37752,11128.8310546875,5405.19140625
37753,11128.8310546875,5398.2470703125
37754,11128.8310546875,5391.302734375
37755,11128.8310546875,5384.3583984375
37756,11128.8310546875,5377.4140625
37757,11128.8310546875,5370.4697265625
37758,11128.8310546875,5363.525390625
37759,11128.8310546875,5356.5810546875
37760,11128.8310546875,5349.63671875
37761,11128.8310546875,5342.6923828125
37762,11128.8310546875,5335.748046875
37763,11128.8310546875,5328.8037109375
37764,11128.8310546875,5321.859375
37765,11128.8310546875,5314.9150390625
37766,11128.8310546875,5307.970703125
37767,11128.8310546875,5301.0263671875
37768,11128.8310546875,5294.08203125
37769,11128.8310546875,5287.1376953125
37770,11128.8310546875,5280.193359375
37771,11128.8310546875,5273.2490234375
37772,11128.8310546875,5266.3046875
37773,11128.8310546875,5259.3603515625
37774,11128.8310546875,5252.416015625
37775,11128.8310546875,5245.4716796875
37776,11128.8310546875,5238.52734375
37777,11128.8310546875,5231.5830078125
37778,11128.8310546875,5224.638671875
37779,11128.8310546875,5217.6943359375
37780,11128.8310546875,5210.75
37781,11128.8310546875,5203.8056640625
37782,11128.8310546875,5196.861328125
37783,11128.8310546875,5189.9169921875
37784,11128.8310546875,5182.97265625
37785,11128.8310546875,5176.0283203125
37786,11128.8310546875,5169.083984375
37787,11128.8310546875,5162.1396484375
37788,11128.8310546875,5155.1953125
37789,11128.8310546875,5148.2509765625
37790,11128.8310546875,5141.306640625
37791,11128.8310546875,5134.3623046875
37792,11128.8310546875,5127.41796875
37793,11128.8310546875,5120.4736328125
37794,11128.8310546875,5113.529296875
37795,11128.8310546875,5106.5849609375
37796,11128.8310546875,5099.640625
37797,11128.8310546875,5092.6962890625
37798,11128.8310546875,5085.751953125
37799,11128.8310546875,5078.8076171875
37800,11128.8310546875,5071.86328125
37801,11128.8310546875,5064.9189453125
37802,11128.8310546875,5057.974609375
37803,11128.8310546875,5051.0302734375
37804,11128.8310546875,5044.0859375
37805,11128.8310546875,5037.1416015625
37806,11128.8310546875,5030.197265625
37807,11128.8310546875,5023.2529296875
37808,11128.8310546875,5016.30859375
37809,11128.8310546875,5009.3642578125
37810,11128.8310546875,5002.419921875
37811,11128.8310546875,4995.4755859375
37812,11128.8310546875,4988.53125
37813,11128.8310546875,4981.5869140625
37814,11128.8310546875,4974.642578125
37815,11128.8310546875,4967.6982421875
37816,11128.8310546875,4960.75390625
37817,11128.8310546875,4953.8095703125
37818,11128.8310546875,4946.865234375
37819,11128.8310546875,4939.9208984375
37820,11128.8310546875,4932.9765625
37821,11128.8310546875,4926.0322265625
37822,11128.8310546875,4919.087890625
37823,11128.8310546875,4912.1435546875
37824,11128.8310546875,4905.19921875
37825,11128.8310546875,4898.2548828125
37826,11128.8310546875,4891.310546875
37827,11128.8310546875,4884.3662109375
37828,11128.8310546875,4877.421875
37829,11128.8310546875,4870.4775390625
37830,11128.8310546875,4863.533203125
37831,11128.8310546875,4856.5888671875
37832,11128.8310546875,4849.64453125
37833,11128.8310546875,4842.7001953125
37834,11128.8310546875,4835.755859375
37835,11128.8310546875,4828.8115234375
37836,11128.8310546875,4821.8671875
37837,11128.8310546875,4814.9228515625
37838,11128.8310546875,4807.978515625
37839,11128.8310546875,4801.0341796875
37840,11128.8310546875,4794.08984375
37841,11128.8310546875,4787.1455078125
37842,11128.8310546875,4780.201171875
37843,11128.8310546875,4773.2568359375
37844,11128.8310546875,4766.3125
37845,11128.8310546875,4759.3681640625
37846,11128.8310546875,4752.423828125
37847,11128.8310546875,4745.4794921875
37848,11128.8310546875,4738.53515625
37849,11128.8310546875,4731.5908203125
37850,11128.8310546875,4724.646484375
37851,11128.8310546875,4717.7021484375
37852,11128.8310546875,4710.7578125
37853,11128.8310546875,4703.8134765625
37854,11128.8310546875,4696.869140625
37855,11128.8310546875,4689.9248046875
37856,11128.8310546875,4682.98046875
37857,11128.8310546875,4676.0361328125
37858,11128.8310546875,4669.091796875
37859,11128.8310546875,4662.1474609375
37860,11128.8310546875,4655.203125
37861,11128.8310546875,4648.2587890625
37862,11128.8310546875,4641.314453125
37863,11128.8310546875,4634.3701171875
37864,11128.8310546875,4627.42578125
37865,11128.8310546875,4620.4814453125
37866,11128.8310546875,4613.537109375
37867,11128.8310546875,4606.5927734375
37868,11128.8310546875,4599.6484375
37869,11128.8310546875,4592.7041015625
37870,11128.8310546875,4585.759765625
37871,11128.8310546875,4578.8154296875
37872,11128.8310546875,4571.87109375
37873,11128.8310546875,4564.9267578125
37874,11128.8310546875,4557.982421875
37875,11128.8310546875,4551.0380859375
37876,11128.8310546875,4544.09375
37877,11128.8310546875,4537.1494140625
37878,11128.8310546875,4530.205078125
37879,11128.8310546875,4523.2607421875
37880,11128.8310546875,4516.31640625
37881,11128.8310546875,4509.3720703125
37882,11128.8310546875,4502.427734375
37883,11128.8310546875,4495.4833984375
37884,11128.8310546875,4488.5390625
37885,11128.8310546875,4481.5947265625
37886,11128.8310546875,4474.650390625
37887,11128.8310546875,4467.7060546875
37888,11128.8310546875,4460.76171875
37889,11128.8310546875,4453.8173828125
37890,11128.8310546875,4446.873046875
37891,11128.8310546875,4439.9287109375
37892,11128.8310546875,4432.984375
37893,11128.8310546875,4426.0400390625
37894,11128.8310546875,4419.095703125
37895,11128.8310546875,4412.1513671875
37896,11128.8310546875,4405.20703125
37897,11128.8310546875,4398.2626953125
37898,11128.8310546875,4391.318359375
37899,11128.8310546875,4384.3740234375
37900,11128.8310546875,4377.4296875
